passenger,start,end,time
681,1,7,1028
682,1,7,1015
683,1,7,1824
684,1,7,373
685,1,7,2193
686,1,7,223
687,1,7,1262
688,1,7,2224
689,1,7,1802
690,1,7,852
691,1,7,62
692,1,7,1240
693,1,7,688
694,1,7,1484
695,1,7,1633
696,1,7,2152
697,1,7,510
698,1,7,384
699,1,7,404
700,1,7,517
701,1,7,475
702,1,7,2000
703,1,7,2756
704,1,7,1668
705,1,7,1893
706,1,7,1460
707,1,7,2724
708,1,7,713
709,1,7,82
710,1,7,1168
711,1,7,2504
712,1,7,1901
713,1,7,2048
714,1,7,50
715,1,7,684
716,1,7,716
717,1,7,1469
718,1,7,448
719,1,7,880
720,1,7,487
721,1,7,1823
722,1,7,2081
723,1,7,2142
724,1,7,1574
725,1,7,2201
726,1,7,249
727,1,7,673
728,1,7,437
729,1,7,2165
730,1,7,770
731,1,7,267
732,1,7,1984
733,1,7,1077
734,1,7,235
735,1,7,388
736,1,7,762
737,1,7,1848
738,1,7,2448
739,1,7,623
740,1,7,1252
741,1,7,577
742,1,7,2122
743,1,7,434
744,1,7,2150
745,1,7,763
746,1,7,2785
747,1,7,1329
748,1,7,2145
749,1,7,1358
750,1,7,2482
751,1,7,446
752,1,7,2017
753,1,7,1331
754,1,7,248
755,1,7,165
756,1,7,1358
757,1,7,1019
758,1,7,541
759,1,7,758
760,1,7,2128
761,1,7,2180
762,1,7,796
763,1,7,137
764,1,7,2231
765,1,7,1353
766,1,7,1875
767,1,7,68
768,1,7,2593
769,1,7,2100
770,1,7,1473
771,1,7,204
772,1,7,2173
773,1,7,42
774,1,7,1906
775,1,7,2158
776,1,7,760
777,1,7,2142
778,1,7,1994
779,1,7,1935
780,1,7,899
781,1,7,359
782,1,7,1719
783,1,7,280
784,1,7,1887
785,1,7,666
786,1,7,92
787,1,7,671
788,1,7,1969
789,1,7,60
790,1,7,2681
791,1,7,1028
792,1,7,1489
793,1,7,603
794,1,7,681
795,1,7,2581
796,1,7,1428
797,1,7,2692
798,1,7,2280
799,1,7,523
800,1,7,2393
801,1,7,2593
802,1,7,1968
803,1,7,1101
804,1,7,1753
805,1,7,1836
806,1,7,2296
807,1,7,2094
808,1,7,1144
809,1,7,2261
810,1,7,2286
811,1,7,1079
812,1,7,2397
813,1,7,106
814,1,7,47
815,1,7,336
816,1,7,1049
817,1,7,1280
818,1,7,2055
819,1,7,624
820,1,7,1890
821,1,7,1276
822,1,7,1715
823,1,7,2766
824,1,7,302
825,1,7,638
826,1,7,55
827,1,7,725
828,1,7,525
829,1,7,473
830,1,7,27
831,1,7,2125
832,1,7,364
833,1,7,2713
834,1,7,525
835,1,7,2746
836,1,7,1335
837,1,7,882
838,1,7,1030
839,1,7,1026
840,1,7,1646
841,1,7,918
842,1,7,2797
843,1,7,2410
844,1,7,1774
845,1,7,1531
846,1,7,2786
847,1,7,1906
848,1,7,1215
849,1,7,1654
850,1,7,484
851,1,7,2075
852,1,7,713
853,1,7,1062
854,1,7,1976
855,1,7,1296
856,1,7,1254
857,1,7,2133
858,1,7,125
859,1,7,536
860,1,7,2192
861,1,7,2072
862,1,7,1603
863,1,7,66
864,1,7,232
865,1,7,2156
866,1,7,1169
867,1,7,2158
868,1,7,2275
869,1,7,110
870,1,7,1493
871,1,7,2081
872,1,7,622
873,1,7,2795
874,1,7,2642
875,1,7,2472
876,1,7,2660
877,1,7,1541
878,1,7,2739
879,1,7,1305
880,1,7,1761
881,1,7,1975
882,1,7,2362
883,1,7,876
884,1,7,1989
885,1,7,1312
886,1,7,1460
887,1,7,2709
888,1,7,2324
889,1,7,1733
890,1,7,1605
891,1,7,1526
892,1,7,2671
893,1,7,2563
894,1,7,2397
895,1,7,1630
896,1,7,1160
897,1,7,758
898,1,7,242
899,1,7,2590
900,1,7,1063
901,1,7,228
902,1,7,2595
903,1,7,919
904,1,7,1246
905,1,7,5
906,1,7,467
907,1,7,1755
908,1,7,74
909,1,7,3
910,1,7,1870
911,1,7,645
912,1,7,117
913,1,7,1629
914,1,7,2551
915,1,7,2021
916,1,7,946
917,1,7,2621
918,1,7,1464
919,1,7,193
920,1,7,846
921,1,7,2762
922,1,7,1415
923,1,7,1458
924,1,7,2220
925,1,7,1668
926,1,7,2373
927,1,7,1433
928,1,7,1141
929,1,7,1810
930,1,7,723
931,1,7,224
932,1,7,531
933,1,7,112
934,1,7,2187
935,1,7,558
936,1,7,2048
937,1,7,2137
938,1,7,653
939,1,7,319
940,1,7,1573
941,1,7,1828
942,1,7,1917
943,1,7,138
944,1,7,2026
945,1,7,2306
946,1,7,901
947,1,7,689
948,1,7,2039
949,1,7,9
950,1,7,260
951,1,7,1942
952,1,7,1673
953,1,7,2219
954,1,7,2060
955,1,7,1191
956,1,7,1619
957,1,7,320
958,1,7,1342
959,1,7,1636
960,1,7,2376
961,1,7,1994
962,1,7,1943
963,1,7,2038
964,1,7,1118
965,1,7,1604
966,1,7,2365
967,1,7,235
968,1,7,1969
969,1,7,333
970,1,7,1908
971,1,7,375
972,1,7,1160
973,1,7,2635
974,1,7,1570
975,1,7,2560
976,1,7,1319
977,1,7,1855
978,1,7,1372
979,1,7,872
980,1,7,1252
981,1,7,2317
982,1,7,1851
983,1,7,1314
984,1,7,724
985,1,7,2052
986,1,7,77
987,1,7,2621
988,1,7,131
989,1,7,600
990,1,7,1772
991,1,7,1065
992,1,7,2136
993,1,7,2449
994,1,7,2343
995,1,7,1863
996,1,7,1318
997,1,7,615
998,1,7,2469
999,1,7,1888
1000,1,7,1046
1001,1,7,574
1002,1,7,2190
1003,1,7,992
1004,1,7,2712
1005,1,7,2192
1006,1,7,1248
1007,1,7,502
1008,1,7,1997
1009,1,7,820
1010,1,7,2151
1011,1,7,1970
1012,1,7,197
1013,1,7,1669
1014,1,7,2626
1015,1,7,2438
1016,1,7,1202
1017,1,7,2601
1018,1,7,1471
1019,1,7,1646
1020,1,7,1692
1021,1,7,1312
1022,1,7,2035
1023,1,7,477
1024,1,7,1254
1025,1,7,922
1026,1,7,419
1027,1,7,2204
1028,1,13,2597
1029,1,13,1120
1030,1,13,950
1031,1,13,2336
1032,1,13,1277
1033,1,13,2243
1034,1,13,2645
1035,1,13,1857
1036,1,13,516
1037,1,13,1658
1038,1,13,1865
1039,1,13,1141
1040,1,13,1932
1041,1,13,814
1042,1,13,2275
1043,1,13,1900
1044,1,13,2263
1045,1,13,2062
1046,1,13,2094
1047,1,13,2371
1048,1,13,129
1049,1,13,94
1050,1,13,2674
1051,1,13,1955
1052,1,13,793
1053,1,13,1834
1054,1,13,2116
1055,1,13,1683
1056,1,13,10
1057,1,13,1865
1058,1,13,2597
1059,1,13,711
1060,1,13,2070
1061,1,13,814
1062,1,13,345
1063,1,13,2349
1064,1,13,362
1065,1,13,2443
1066,1,13,2265
1067,1,13,2188
1068,1,13,984
1069,1,13,1639
1070,1,13,827
1071,1,13,2730
1072,1,13,355
1073,1,13,1347
1074,1,13,1863
1075,1,13,126
1076,1,13,603
1077,1,13,1928
1078,1,13,1013
1079,1,13,50
1080,1,13,1430
1081,1,13,1792
1082,1,13,1636
1083,1,13,1645
1084,1,13,2467
1085,1,13,1205
1086,1,13,1854
1087,1,13,566
1088,1,13,2418
1089,1,13,935
1090,1,13,1934
1091,1,13,2708
1092,1,13,1332
1093,1,13,201
1094,1,13,2360
1095,1,13,116
1096,1,13,936
1097,1,13,574
1098,1,13,2291
1099,1,13,536
1100,1,13,1625
1101,1,13,2122
1102,1,13,385
1103,1,13,474
1104,1,13,417
1105,1,13,2394
1106,1,13,2687
1107,1,13,938
1108,1,13,954
1109,1,13,875
1110,1,13,762
1111,1,13,1202
1112,1,13,1205
1113,1,13,663
1114,1,13,24
1115,1,10,1990
1116,1,10,1203
1117,1,10,709
1118,1,10,1879
1119,1,10,1184
1120,1,10,2224
1121,1,10,284
1122,1,10,62
1123,1,10,1002
1124,1,10,661
1125,1,10,2713
1126,1,10,2203
1127,1,10,1492
1128,1,10,966
1129,1,10,848
1130,1,10,1107
1131,1,10,688
1132,1,10,147
1133,1,10,341
1134,1,10,2523
1135,1,10,1086
1136,1,10,1724
1137,1,10,1383
1138,1,10,2608
1139,1,10,326
1140,1,10,1792
1141,1,10,1759
1142,1,10,989
1143,1,10,2262
1144,1,10,2482
1145,1,10,951
1146,1,10,722
1147,1,10,2079
1148,1,10,2717
1149,1,10,2332
1150,1,10,428
1151,1,10,1500
1152,1,10,285
1153,1,10,2065
1154,1,10,768
1155,1,10,2637
1156,1,10,1394
1157,1,10,193
1158,1,10,2549
1159,1,10,987
1160,1,10,1136
1161,1,10,2161
1162,1,10,1701
1163,1,10,946
1164,1,10,830
1165,1,10,1920
1166,1,10,54
1167,1,10,799
1168,1,10,777
1169,1,10,1481
1170,1,10,1901
1171,1,10,2209
1172,1,10,2134
1173,1,10,54
1174,1,10,1823
1175,1,10,1201
1176,1,10,832
1177,1,10,312
1178,1,10,1858
1179,1,10,2007
1180,1,10,2006
1181,1,10,2490
1182,1,10,1790
1183,1,10,327
1184,1,10,2626
1185,1,10,1287
1186,1,10,2143
1187,1,10,1111
1188,1,10,1311
1189,1,10,2538
1190,1,10,451
1191,1,10,1523
1192,1,10,164
1193,1,10,181
1194,1,10,2516
1195,1,10,909
1196,1,10,2782
1197,1,10,822
1198,1,10,943
1199,1,10,2001
1200,1,10,2054
1201,1,10,329
1202,1,10,774
1203,1,10,2198
1204,1,10,146
1205,1,10,914
1206,1,10,1571
1207,1,10,1308
1208,1,10,2747
1209,1,10,81
1210,1,10,513
1211,1,10,1920
1212,1,10,2756
1213,1,10,1939
1214,1,10,745
1215,1,10,1409
1216,1,10,706
1217,1,10,470
1218,1,10,395
1219,1,10,1555
1220,1,10,2308
1221,1,10,804
1222,1,10,933
1223,1,10,1279
1224,1,10,1757
1225,1,10,904
1226,1,10,1076
1227,1,10,1890
1228,1,10,1523
1229,1,10,1387
1230,1,10,1303
1231,1,10,592
1232,1,10,2761
1233,1,10,2679
1234,1,10,2106
1235,1,10,127
1236,1,10,735
1237,1,10,2768
1238,1,10,2573
1239,1,10,520
1240,1,10,2599
1241,1,10,236
1242,1,10,1304
1243,1,10,1781
1244,1,10,1301
1245,1,10,2541
1246,1,10,2051
1247,1,10,2713
1248,1,10,441
1249,1,10,2076
1250,1,10,2657
1251,1,10,804
1252,1,10,74
1253,1,10,2175
1254,1,10,2089
1255,1,10,1379
1256,1,10,40
1257,1,10,2081
1258,1,10,1700
1259,1,10,1401
1260,1,10,587
1261,1,10,1622
1262,1,10,341
1263,1,10,2074
1264,1,10,645
1265,1,10,730
1266,1,10,167
1267,1,10,609
1268,1,10,2315
1269,1,10,1772
1270,1,10,2040
1271,1,10,454
1272,1,10,1708
1273,1,10,701
1274,1,10,2681
1275,1,10,1599
1276,1,10,129
1277,1,10,1845
1278,1,10,1386
1279,1,10,692
1280,1,10,1394
1281,1,10,793
1282,1,10,28
1283,1,10,148
1284,1,10,1319
1285,1,10,2058
1286,1,10,2723
1287,1,10,1136
1288,1,10,186
1289,1,10,2791
1290,1,10,1250
1291,1,10,1333
1292,1,10,97
1293,1,10,54
1294,1,10,2670
1295,1,10,2711
1296,1,10,757
1297,1,10,405
1298,1,10,2116
1299,1,10,1312
1300,1,10,1785
1301,1,10,750
1302,1,10,1762
1303,1,10,364
1304,1,10,2026
1305,1,10,481
1306,1,10,2248
1307,1,10,153
1308,1,10,1524
1309,1,10,2120
1310,1,10,2760
1311,1,10,2343
1312,1,10,1040
1313,1,10,1664
1314,1,10,1240
1315,1,10,60
1316,1,6,938
1317,1,6,1639
1318,1,6,2089
1319,1,6,24
1320,1,6,1062
1321,1,6,130
1322,1,6,1252
1323,1,6,107
1324,1,6,171
1325,1,6,1458
1326,1,6,101
1327,1,6,2571
1328,1,6,2322
1329,1,6,1636
1330,1,6,1040
1331,1,6,329
1332,1,6,1520
1333,1,6,11
1334,1,6,1341
1335,1,6,215
1336,1,6,338
1337,1,6,1799
1338,1,6,2708
1339,1,6,1750
1340,1,6,1508
1341,1,6,2421
1342,1,6,709
1343,1,6,1223
1344,1,6,2513
1345,1,6,1112
1346,1,6,1291
1347,1,6,488
1348,1,6,1561
1349,1,6,46
1350,1,6,777
1351,1,6,1039
1352,1,6,710
1353,1,6,400
1354,1,6,1817
1355,1,6,249
1356,1,6,390
1357,1,6,334
1358,1,6,628
1359,1,6,136
1360,1,6,2735
1361,1,6,1521
1362,1,6,826
1363,1,6,726
1364,1,6,1500
1365,1,6,2641
1366,1,6,989
1367,1,6,2419
1368,1,6,934
1369,1,6,401
1370,1,6,1466
1371,1,6,614
1372,1,6,1296
1373,1,6,1182
1374,1,6,2667
1375,1,6,2235
1376,1,6,1121
1377,1,6,130
1378,1,6,1194
1379,1,6,182
1380,1,6,363
1381,1,6,38
1382,1,6,2544
1383,1,6,1372
1384,1,6,920
1385,1,6,2769
1386,1,6,15
1387,1,6,492
1388,1,6,1449
1389,1,6,1131
1390,1,6,310
1391,1,6,738
1392,1,6,545
1393,1,6,2461
1394,1,6,250
1395,1,6,758
1396,1,6,1804
1397,1,6,1297
1398,1,6,1631
1399,1,6,1914
1400,1,6,813
1401,1,6,28
1402,1,6,957
1403,1,6,2032
1404,1,6,476
1405,1,6,317
1406,1,6,244
1407,1,6,747
1408,1,6,696
1409,1,6,271
1410,1,6,1771
1411,1,6,1262
1412,1,6,2424
1413,1,6,265
1414,1,6,920
1415,1,6,339
1416,1,6,388
1417,1,6,2624
1418,1,6,2050
1419,1,6,1165
1420,1,6,375
1421,1,6,2033
1422,1,6,2371
1423,1,6,145
1424,1,6,1981
1425,1,6,292
1426,1,6,431
1427,1,6,704
1428,1,6,1998
1429,1,6,2632
1430,1,6,398
1431,1,6,963
1432,1,6,2234
1433,1,6,2041
1434,1,6,1828
1435,1,6,2108
1436,1,6,938
1437,1,6,709
1438,1,6,806
1439,1,6,1463
1440,1,6,1325
1441,1,6,10
1442,1,6,1085
1443,1,6,1868
1444,1,6,2273
1445,1,6,2611
1446,1,6,771
1447,1,6,1594
1448,1,6,1607
1449,1,6,1333
1450,1,6,884
1451,1,6,1389
1452,1,6,225
1453,1,6,824
1454,1,6,2265
1455,1,6,936
1456,1,6,2553
1457,1,6,2306
1458,1,6,1911
1459,1,6,1796
1460,1,6,53
1461,1,6,726
1462,1,6,2736
1463,1,6,1544
1464,1,6,1043
1465,1,6,1913
1466,1,6,1776
1467,1,6,1596
1468,1,6,1914
1469,1,6,2466
1470,1,6,2737
1471,1,6,849
1472,1,6,2109
1473,1,6,2263
1474,1,6,2
1475,1,6,159
1476,1,6,780
1477,1,6,892
1478,1,6,2030
1479,1,6,2376
1480,1,6,579
1481,1,6,1933
1482,1,6,1380
1483,1,6,1290
1484,1,6,1640
1485,1,6,951
1486,1,6,2682
1487,1,6,987
1488,1,6,1218
1489,1,6,920
1490,1,6,2785
1491,1,6,1355
1492,1,6,169
1493,1,6,520
1494,1,6,1486
1495,1,6,39
1496,1,6,1560
1497,1,6,1418
1498,1,6,954
1499,1,6,983
1500,1,6,974
1501,1,6,37
1502,1,6,2375
1503,1,6,1274
1504,1,6,1199
1505,1,6,1625
1506,1,6,913
1507,1,6,453
1508,1,6,36
1509,1,6,1711
1510,1,6,795
1511,1,6,972
1512,1,6,592
1513,1,6,1137
1514,1,6,1324
1515,1,6,2271
1516,1,6,317
1517,1,6,2396
1518,1,6,2162
1519,1,6,2745
1520,1,6,1346
1521,1,6,1591
1522,1,6,1889
1523,1,6,2087
1524,1,6,1996
1525,1,6,1772
1526,1,6,1312
1527,1,6,1285
1528,1,6,215
1529,1,6,2383
1530,1,6,2139
1531,1,6,2400
1532,1,6,2618
1533,1,6,1704
1534,1,6,362
1535,1,6,2604
1536,1,6,1716
1537,1,6,1193
1538,1,6,355
1539,1,6,190
1540,1,6,2469
1541,1,6,699
1542,1,6,2054
1543,1,6,2180
1544,1,6,556
1545,1,6,825
1546,1,6,1054
1547,1,6,2582
1548,1,6,425
1549,1,6,2719
1550,1,6,2410
1551,1,6,1574
1552,1,6,2129
1553,1,6,2403
